Accuracy;0.7569541569541569;0.7583527583527584;0.7606837606837606;0.7651903651903652;0.763014763014763;0.7602175602175603
Precision;0.7569541569541569;0.7583527583527584;0.7606837606837606;0.7651903651903652;0.763014763014763;0.7602175602175603
Recall;0.7569541569541569;0.7583527583527584;0.7606837606837606;0.7651903651903652;0.763014763014763;0.7602175602175603
F1 score;0.7569541569541569;0.7583527583527584;0.7606837606837606;0.7651903651903652;0.7630147630147631;0.7602175602175603
